"date","releaseType","estimate_kgh","actual_kgh","technology"
2022-09-25 16:23:01,"TallFlareStack",15,10,"nirhsi"
NA,"TallFlareStack",NA,10,"nirhsi"
2022-09-25 16:31:08,"TallFlareStack",18,10,"nirhsi"
2022-09-25 16:39:21,"TallFlareStack",41,35.2941176470588,"nirhsi"
2022-09-25 16:43:09,"TallFlareStack",38,35.2941176470588,"nirhsi"
2022-09-25 16:47:02,"TallFlareStack",33,35.2941176470588,"nirhsi"
2022-09-25 16:50:28,"TallFlareStack",33,35.2941176470588,"nirhsi"
2022-09-25 16:54:37,"TallFlareStack",50,49.7058823529412,"nirhsi"
2022-09-25 16:57:39,"TallFlareStack",62,49.7058823529412,"nirhsi"
2022-09-25 17:02:09,"TallFlareStack",48,49.7058823529412,"nirhsi"
2022-09-25 17:06:01,"TallFlareStack",32,49.7058823529412,"nirhsi"
2022-09-25 17:10:26,"TallFlareStack",NA,20.8823529411765,"nirhsi"
2022-09-25 17:14:45,"TallFlareStack",29,20.8823529411765,"nirhsi"
2022-09-25 17:19:16,"TallFlareStack",33,20.8823529411765,"nirhsi"
2022-09-25 17:23:14,"TallFlareStack",44,39.7058823529412,"nirhsi"
2022-09-25 17:27:52,"TallFlareStack",96,39.7058823529412,"nirhsi"
2022-09-25 17:32:00,"TallFlareStack",66,80,"nirhsi"
2022-09-25 17:36:55,"TallFlareStack",68,80,"nirhsi"
2022-09-25 17:45:49,"1.7mStack",93,80,"nirhsi"
2022-09-25 17:50:17,"1.7mStack",112,80,"nirhsi"
2022-09-25 17:53:50,"1.7mStack",0,0,"nirhsi"
2022-09-25 17:58:56,"1.7mStack",111,20.8823529411765,"nirhsi"
2022-09-25 18:02:50,"1.7mStack",28,20.8823529411765,"nirhsi"
2022-09-25 18:07:21,"1.7mStack",54,35.2941176470588,"nirhsi"
2022-09-25 18:11:30,"1.7mStack",51,35.2941176470588,"nirhsi"
2022-09-25 18:16:07,"1.7mStack",44,35.2941176470588,"nirhsi"
2022-09-25 18:19:47,"1.7mStack",88,35.2941176470588,"nirhsi"
2022-09-25 18:24:44,"1.7mStack",23,10,"nirhsi"
2022-09-25 18:28:34,"1.7mStack",19,10,"nirhsi"
2022-09-25 18:33:20,"1.7mStack",21,10,"nirhsi"
2022-09-25 18:37:27,"1.7mStack",16,10,"nirhsi"
2022-09-25 18:42:18,"1.7mStack",0,0,"nirhsi"
2022-09-25 18:46:02,"1.7mStack",105,49.7058823529412,"nirhsi"
2022-09-25 18:51:04,"1.7mStack",207,49.7058823529412,"nirhsi"
2022-09-25 18:54:37,"1.7mStack",56,49.7058823529412,"nirhsi"
2022-09-25 18:59:42,"1.7mStack",98,49.7058823529412,"nirhsi"
2022-09-25 19:03:27,"1.7mStack",59,49.7058823529412,"nirhsi"
2022-09-25 19:08:19,"1.7mStack",38,39.7058823529412,"nirhsi"
2022-09-25 19:11:41,"1.7mStack",106,39.7058823529412,"nirhsi"
2022-09-25 19:21:41,"TallFlareStack",0,0,"nirhsi"
2022-09-25 19:25:31,"TallFlareStack",65,39.7058823529412,"nirhsi"
2022-09-25 19:30:05,"TallFlareStack",30,39.7058823529412,"nirhsi"
2022-09-25 19:33:33,"TallFlareStack",0,5,"nirhsi"
